Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"1709203", 22.87, 2,    13655.3, -125.2,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1586950", 22.87, 1,    13660.7,   -3.9,    1.0346, 2,     440.71,   -3.9,  0.033377, 3,     440.71,   -3.9,  0.033377
"1586940", 22.87, 1,    13658.1,   -4.0,    1.0344, 0, 0, 0, 0, 0, 0, 0, 0
"103635677", 22.87, 2,    13662.4, -125.2,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"103635644", 22.87, 1,    13455.3,   -5.3,     1.019, 2,    13662.4, -125.2,    1.0347, 0, 0, 0, 0
"1709518", 22.87, 1,    13678.6,   -4.3,    1.0359, 2,    13695.5, -124.5,    1.0372, 3,    13650.9,  115.7,    1.0338
"1709569", 22.87, 3,    13650.9,  115.7,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"26473887", 22.87, 1,    13651.6,   -4.0,    1.0339, 0, 0, 0, 0, 0, 0, 0, 0
"1586883", 22.87, 1,    13650.3,   -4.0,    1.0338, 2,    440.414,   -4.0,  0.033355, 3,    440.414,   -4.0,  0.033355
"103635654", 22.87, 1,      13446,   -5.4,    1.0183, 2,    13667.7, -125.2,    1.0351, 3,    425.009,  -66.1,  0.032188
"103663595", 22.87, 1,      13446,   -5.4,    1.0183, 2,    433.822,   -5.3,  0.032855, 3,    433.822,   -5.3,  0.032855
"1708926", 22.87, 1,    13657.1,   -4.4,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1708903", 22.87, 1,    13657.1,   -4.4,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1585889", 22.87, 1,     439.17, -125.1,   0.03326, 2,    13611.7, -125.1,    1.0309, 3,     439.17, -125.1,   0.03326
"1585849", 22.87, 2,    13611.6, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"1713913", 22.87, 1,    13676.2,   -3.2,    1.0358, 2,    13662.1, -123.6,    1.0347, 3,    13711.6,  116.7,    1.0384
"103610803", 22.87, 1,    13676.2,   -3.3,    1.0358, 2,    13662.6, -123.6,    1.0347, 3,      13712,  116.7,    1.0385
"1708803", 22.87, 2,    13647.8, -125.2,    1.0336, 0, 0, 0, 0, 0, 0, 0, 0
"25920087", 22.87, 2,    13644.2, -125.2,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1585784", 22.87, 3,    13597.7,  115.3,    1.0298, 0, 0, 0, 0, 0, 0, 0, 0
"1585782", 22.87, 3,    13597.6,  115.3,    1.0298, 0, 0, 0, 0, 0, 0, 0, 0
"1599324", 22.87, 1,    13673.8,   -2.2,    1.0356, 2,    13641.1, -122.6,    1.0331, 3,    13675.8,  117.7,    1.0357
"1599322", 22.87, 1,    13673.6,   -2.3,    1.0356, 2,    13641.4, -122.6,    1.0331, 3,    13676.7,  117.7,    1.0358
"1710433", 22.87, 1,    13709.9,   -4.1,    1.0383, 2,    428.078,   55.7,   0.03242, 3,    13659.5,  115.8,    1.0345
"1710427", 22.87, 3,    13659.4,  115.8,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"26401854", 22.87, 1,    13424.2,   -5.4,    1.0167, 2,    433.057,   -5.4,  0.032797, 3,    433.057,   -5.4,  0.032797
"1709319", 22.87, 1,    13424.1,   -5.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0
"1713443", 22.87, 2,    13635.1, -123.9,    1.0326, 0, 0, 0, 0, 0, 0, 0, 0
"1713421", 22.87, 2,    13635.1, -123.9,    1.0326, 0, 0, 0, 0, 0, 0, 0, 0
"E2M13_104080657", 22.87, 1,    13692.9,   -3.8,     1.037, 2,      13743, -124.1,    1.0408, 3,    13702.8,  116.4,    1.0378
"1587101", 22.87, 1,    13688.8,   -3.8,    1.0367, 2,      13744, -124.1,    1.0409, 3,      13701,  116.4,    1.0376
"26433248", 22.87, 1,    13429.2,   -5.4,    1.0171, 2,    13676.1, -125.2,    1.0358, 0, 0, 0, 0
"1708677", 22.87, 1,    13427.8,   -5.4,    1.0169, 2,    13676.7, -125.2,    1.0358, 0, 0, 0, 0
"1713113", 22.87, 2,      13630, -125.2,    1.0323, 0, 0, 0, 0, 0, 0, 0, 0
"1713112", 22.87, 2,    13629.9, -125.2,    1.0323, 0, 0, 0, 0, 0, 0, 0, 0
"103015371", 22.87, 1,    442.143,  116.2,  0.033486, 2,    442.143,  116.2,  0.033486, 3,    13705.8,  116.2,     1.038
"1709395", 22.87, 3,    13705.8,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"1586791", 22.87, 1,    13631.8,   -4.1,    1.0324, 2,    439.819,   -4.1,   0.03331, 3,    439.819,   -4.1,   0.03331
"1586788", 22.87, 1,    13630.7,   -4.1,    1.0323, 0, 0, 0, 0, 0, 0, 0, 0
"26403384", 22.87, 1,    441.762,  116.5,  0.033457, 2,    441.762,  116.5,  0.033457, 3,      13692,  116.5,     1.037
"1587222", 22.87, 3,    13691.9,  116.5,     1.037, 0, 0, 0, 0, 0, 0, 0, 0
"26403381", 22.87, 1,    441.622,  116.5,  0.033446, 2,    441.622,  116.5,  0.033446, 3,    13690.3,  116.5,    1.0368
"1587215", 22.87, 3,    13690.3,  116.5,    1.0368, 0, 0, 0, 0, 0, 0, 0, 0
"26400494", 22.87, 1,    440.194,  115.8,  0.033338, 2,    440.194,  115.8,  0.033338, 3,    13646.1,  115.8,    1.0335
"25017648", 22.87, 3,      13646,  115.8,    1.0335, 0, 0, 0, 0, 0, 0, 0, 0
"1587049", 22.87, 1,      13675,   -3.9,    1.0357, 0, 0, 0, 0, 0, 0, 0, 0
"1587081", 22.87, 1,      13675,   -3.9,    1.0357, 0, 0, 0, 0, 0, 0, 0, 0
"1709428", 22.87, 3,    13705.7,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"1709525", 22.87, 3,    13705.4,  116.2,     1.038, 0, 0, 0, 0, 0, 0, 0, 0
"103610798", 22.87, 1,    13676.3,   -3.3,    1.0358, 2,      13663, -123.7,    1.0348, 3,    13712.4,  116.7,    1.0385
"1713899", 22.87, 1,    13676.3,   -3.3,    1.0358, 2,      13663, -123.7,    1.0348, 3,    13712.4,  116.7,    1.0385
"1713429", 22.87, 1,    13640.1,   -3.5,     1.033, 2,    13643.7, -123.9,    1.0333, 3,    13700.2,  116.5,    1.0376
"1713407", 22.87, 1,    13636.4,   -3.5,    1.0328, 2,    13644.2, -123.9,    1.0333, 3,    13699.8,  116.5,    1.0375
"1709295", 22.87, 1,      13435,   -5.4,    1.0175, 0, 0, 0, 0, 0, 0, 0, 0
"1586590", 22.87, 1,      13381,   -5.6,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0
"1586582", 22.87, 1,      13380,   -5.6,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0
"1715628", 22.87, 2,    13624.9, -124.0,    1.0319, 0, 0, 0, 0, 0, 0, 0, 0
"1715536", 22.87, 2,    13624.9, -124.0,    1.0319, 0, 0, 0, 0, 0, 0, 0, 0
"103635645", 22.87, 1,    13451.8,   -5.3,    1.0188, 2,    13664.3, -125.2,    1.0349, 3,    424.822,  -66.0,  0.032174
"1709594", 22.87, 1,    440.036, -125.1,  0.033326, 2,    13638.6, -125.1,    1.0329, 3,    440.036, -125.1,  0.033326
"1709593", 22.87, 1,    439.985, -125.1,  0.033322, 2,      13637, -125.1,    1.0328, 3,    439.985, -125.1,  0.033322
"1599240", 22.87, 3,    13671.5,  117.8,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"1714658", 22.87, 1,    13677.5,   -3.4,    1.0359, 2,    13662.8, -123.7,    1.0347, 3,    13712.5,  116.6,    1.0385
"25116208", 22.87, 1,    13677.4,   -3.4,    1.0359, 0, 0, 0, 0, 0, 0, 0, 0
"1710367", 22.87, 1,    13747.4,   -3.9,    1.0412, 2,    13735.7, -124.2,    1.0403, 3,    13689.7,  116.0,    1.0368
"1710360", 22.87, 1,    13744.1,   -3.9,    1.0409, 2,    13733.3, -124.2,    1.0401, 3,      13687,  116.0,    1.0366
"1585978", 22.87, 3,    13595.4,  115.2,    1.0296, 0, 0, 0, 0, 0, 0, 0, 0
"1585951", 22.87, 3,    13595.3,  115.2,    1.0296, 0, 0, 0, 0, 0, 0, 0, 0
"1709804", 22.87, 2,    13661.6, -123.9,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"1709740", 22.87, 1,    440.742, -123.9,  0.033379, 2,    13660.5, -123.9,    1.0346, 3,    440.742, -123.9,  0.033379
"1709076", 22.87, 3,    13644.1,  115.7,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1709074", 22.87, 3,      13644,  115.7,    1.0333, 0, 0, 0, 0, 0, 0, 0, 0
"1586799", 22.87, 1,    13635.8,   -4.0,    1.0327, 0, 0, 0, 0, 0, 0, 0, 0
"1586797", 22.87, 1,    13633.8,   -4.1,    1.0326, 0, 0, 0, 0, 0, 0, 0, 0
"1599309", 22.87, 1,    13673.3,   -2.3,    1.0355, 2,      13642, -122.7,    1.0332, 3,    13678.1,  117.7,    1.0359
"1585985", 22.87, 3,    13599.9,  115.3,      1.03, 0, 0, 0, 0, 0, 0, 0, 0
"1585907", 22.87, 1,    438.757,  115.3,  0.033229, 2,    438.757,  115.3,  0.033229, 3,    13598.9,  115.3,    1.0299
"1586583", 22.87, 1,    13395.3,   -5.6,    1.0145, 0, 0, 0, 0, 0, 0, 0, 0
"1586552", 22.87, 1,    13395.3,   -5.6,    1.0145, 0, 0, 0, 0, 0, 0, 0, 0
"1709275", 22.87, 3,    13649.7,  115.8,    1.0338, 0, 0, 0, 0, 0, 0, 0, 0
"1709243", 22.87, 3,      13648,  115.8,    1.0336, 0, 0, 0, 0, 0, 0, 0, 0
"103635659", 22.87, 1,    13444.5,   -5.4,    1.0182, 2,    13668.5, -125.2,    1.0352, 0, 0, 0, 0
"103635658", 22.87, 1,    13441.7,   -5.4,     1.018, 2,    13670.2, -125.2,    1.0353, 0, 0, 0, 0
"1715806", 22.87, 1,    13677.1,   -3.0,    1.0358, 2,    13654.2, -123.4,    1.0341, 3,      13701,  116.9,    1.0376
"1715787", 22.87, 1,    13677.3,   -3.0,    1.0358, 2,      13654, -123.4,    1.0341, 3,    13700.6,  116.9,    1.0376
"1599377", 22.87, 2,    13642.1, -122.7,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
"1599375", 22.87, 2,    13641.9, -122.7,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
"1708953", 22.87, 1,    13512.3,   -5.1,    1.0234, 2,    13652.8, -125.1,     1.034, 0, 0, 0, 0
"1708944", 22.87, 1,    13506.5,   -5.1,    1.0229, 2,    13652.9, -125.1,     1.034, 3,    424.187,  -65.7,  0.032126
"1709229", 22.87, 3,    13645.2,  115.8,    1.0334, 0, 0, 0, 0, 0, 0, 0, 0
"1709227", 22.87, 3,    13645.2,  115.8,    1.0334, 0, 0, 0, 0, 0, 0, 0, 0
"1709055", 22.87, 1,    13638.5,   -4.6,    1.0329, 2,    13673.7, -124.8,    1.0356, 3,    13643.3,  115.6,    1.0333
"1708982", 22.87, 1,    13631.6,   -4.7,    1.0324, 2,    13670.5, -124.8,    1.0353, 3,    13643.1,  115.5,    1.0333
"1585848", 22.87, 2,    13611.7, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"1585824", 22.87, 2,    13611.7, -125.1,    1.0309, 0, 0, 0, 0, 0, 0, 0, 0
"1728479", 22.87, 2,    13655.9, -123.6,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1713414", 22.87, 1,    440.131, -123.9,  0.033333, 2,    13641.5, -123.9,    1.0331, 3,    440.131, -123.9,  0.033333
"1713424", 22.87, 2,    13639.9, -123.9,     1.033, 0, 0, 0, 0, 0, 0, 0, 0
"1709626", 22.87, 1,    13684.8,   -3.6,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000056", 22.87, 1,    13684.8,   -3.6,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"1710201", 22.87, 1,    13683.3,   -3.6,    1.0363, 2,    13664.7, -123.9,    1.0349, 3,    13712.6,  116.3,    1.0385
"1710203", 22.87, 1,    13683.5,   -3.6,    1.0363, 2,    13664.8, -123.9,    1.0349, 3,    13712.5,  116.3,    1.0385
"1709666", 22.87, 1,    13684.9,   -3.6,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"1709621", 22.87, 1,    13684.8,   -3.6,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"1586270", 22.87, 1,    13414.1,   -5.5,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"1708883", 22.87, 1,    13559.4,   -4.9,    1.0269, 2,    13652.6, -125.1,     1.034, 0, 0, 0, 0
"1708916", 22.87, 1,    13555.5,   -4.9,    1.0266, 2,      13652, -125.1,    1.0339, 3,    424.318,  -65.4,  0.032136
"1585913", 22.87, 3,    13598.6,  115.3,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"1585918", 22.87, 3,    13598.3,  115.3,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"1709551", 22.87, 2,    13656.2, -123.9,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1709554", 22.87, 2,    13655.9, -123.9,    1.0342, 0, 0, 0, 0, 0, 0, 0, 0
"1599460", 22.87, 1,      13673,   -2.5,    1.0355, 2,    13646.9, -122.9,    1.0335, 3,    13686.7,  117.5,    1.0366
"1599458", 22.87, 1,    13673.1,   -2.5,    1.0355, 2,    13647.6, -122.9,    1.0336, 3,    13688.3,  117.4,    1.0367
"26402842", 22.87, 1,    438.939,  115.3,  0.033243, 2,    438.939,  115.3,  0.033243, 3,    13607.2,  115.3,    1.0305
"1586149", 22.87, 3,    13607.2,  115.3,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"1599468", 22.87, 1,    13672.9,   -2.4,    1.0355, 2,    13644.6, -122.8,    1.0334, 3,    13682.6,  117.5,    1.0362
"1599466", 22.87, 1,    13672.9,   -2.4,    1.0355, 2,    13644.9, -122.8,    1.0334, 3,    13682.9,  117.5,    1.0363
"1729317", 22.87, 1,    13675.7,   -2.9,    1.0357, 2,      13654, -123.3,    1.0341, 3,    13699.3,  117.0,    1.0375
"1729315", 22.87, 1,      13675,   -3.0,    1.0357, 2,    13653.2, -123.3,     1.034, 3,    13698.1,  117.0,    1.0374
"103015372", 22.87, 1,    442.143,  116.2,  0.033486, 2,    442.143,  116.2,  0.033486, 3,    13705.8,  116.2,     1.038
"26403383", 22.87, 1,    441.758,  116.5,  0.033456, 2,    441.758,  116.5,  0.033456, 3,    13691.9,  116.5,     1.037
"1587196", 22.87, 3,    13691.9,  116.5,    1.0369, 0, 0, 0, 0, 0, 0, 0, 0
"1587191", 22.87, 2,    13739.8, -124.1,    1.0406, 0, 0, 0, 0, 0, 0, 0, 0
"1587189", 22.87, 2,    13739.6, -124.1,    1.0406, 0, 0, 0, 0, 0, 0, 0, 0
"26085025", 22.87, 1,    13676.7,   -2.9,    1.0358, 2,    13655.1, -123.3,    1.0342, 3,    13700.6,  117.0,    1.0376
"1729320", 22.87, 1,    13676.5,   -2.9,    1.0358, 2,    13654.9, -123.3,    1.0341, 3,    13700.4,  117.0,    1.0376
"1709467", 22.87, 1,    440.486, -125.2,   0.03336, 2,    13652.5, -125.2,     1.034, 3,    440.486, -125.2,   0.03336
"1709460", 22.87, 2,    13652.1, -125.2,    1.0339, 0, 0, 0, 0, 0, 0, 0, 0
"1713826", 22.87, 1,    13676.1,   -3.2,    1.0358, 2,    13659.8, -123.6,    1.0345, 3,    13709.7,  116.8,    1.0383
"1713834", 22.87, 1,    13676.2,   -3.2,    1.0358, 2,    13660.1, -123.6,    1.0345, 3,    13709.9,  116.8,    1.0383
"1713451", 22.87, 1,    13676.7,   -3.1,    1.0358, 2,    13657.7, -123.5,    1.0344, 3,    13706.3,  116.8,     1.038
"1713454", 22.87, 1,    13676.5,   -3.1,    1.0358, 2,    13658.4, -123.5,    1.0344, 3,    13707.2,  116.8,    1.0381
"1587228", 22.87, 1,    441.762,  116.5,  0.033457, 2,    441.762,  116.5,  0.033457, 3,      13692,  116.5,     1.037
"1599078", 22.87, 1,    13674.9,   -2.1,    1.0357, 2,    13638.8, -122.4,    1.0329, 3,    13669.3,  117.9,    1.0352
"1599093", 22.87, 1,    13674.8,   -2.1,    1.0357, 2,    13639.2, -122.5,     1.033, 3,    13670.3,  117.8,    1.0353
"1708952", 22.87, 1,    13627.2,   -4.7,    1.0321, 2,    13668.4, -124.9,    1.0352, 3,      13643,  115.5,    1.0333
"1708978", 22.87, 3,      13643,  115.5,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
"1713542", 22.87, 1,    439.748, -123.9,  0.033304, 2,    13629.6, -123.9,    1.0322, 3,    439.748, -123.9,  0.033304
"1709146", 22.87, 1,    440.194,  115.8,  0.033338, 2,    440.194,  115.8,  0.033338, 3,    13646.1,  115.8,    1.0335
"1586251", 22.87, 1,    13408.1,   -5.5,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0
"1586250", 22.87, 1,    13407.6,   -5.5,    1.0154, 0, 0, 0, 0, 0, 0, 0, 0
"1709456", 22.87, 1,    13673.5,   -4.4,    1.0356, 2,      13693, -124.6,     1.037, 3,    13649.8,  115.7,    1.0338
"1709433", 22.87, 1,    13673.5,   -4.4,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"1599395", 22.87, 1,    13670.8,   -2.3,    1.0354, 2,    13640.7, -122.7,    1.0331, 0, 0, 0, 0
"1708790", 22.87, 2,    13633.2, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1708815", 22.87, 2,    13633.1, -125.2,    1.0325, 0, 0, 0, 0, 0, 0, 0, 0
"1715867", 22.87, 1,    13674.8,   -3.0,    1.0357, 0, 0, 0, 0, 0, 0, 0, 0
"1715865", 22.87, 1,    13674.6,   -3.0,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"1586657", 22.87, 1,    13377.2,   -5.6,    1.0131, 0, 0, 0, 0, 0, 0, 0, 0
"1586436", 22.87, 1,    13377.1,   -5.6,    1.0131, 0, 0, 0, 0, 0, 0, 0, 0
"1715685", 22.87, 2,    13624.3, -124.0,    1.0318, 0, 0, 0, 0, 0, 0, 0, 0
"1715684", 22.87, 2,    13624.1, -124.0,    1.0318, 0, 0, 0, 0, 0, 0, 0, 0
"1713509", 22.87, 2,    13656.7, -123.6,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1713502", 22.87, 2,    13656.5, -123.6,    1.0343, 0, 0, 0, 0, 0, 0, 0, 0
"1715837", 22.87, 1,    13675.7,   -3.0,    1.0357, 3,      13703,  116.9,    1.0378, 0, 0, 0, 0
"1729314", 22.87, 1,    13675.7,   -3.0,    1.0357, 3,    13702.9,  116.9,    1.0378, 0, 0, 0, 0
"26401859", 22.87, 1,    13395.4,   -5.6,    1.0145, 2,    432.191,   -5.5,  0.032732, 3,    432.191,   -5.5,  0.032732
"26548698", 22.87, 1,    13416.2,   -5.5,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0
"26548699", 22.87, 1,    13416.2,   -5.5,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0
"103393476", 22.87, 1,    13617.7,   -4.1,    1.0313, 0, 0, 0, 0, 0, 0, 0, 0
"1586986", 22.87, 1,    13617.6,   -4.1,    1.0313, 0, 0, 0, 0, 0, 0, 0, 0
"25153937", 22.87, 1,    13627.9,   -4.1,    1.0321, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000063", 22.87, 1,    13627.9,   -4.1,    1.0321, 0, 0, 0, 0, 0, 0, 0, 0
"1709278", 22.87, 1,    13659.8,   -4.4,    1.0345, 2,    13686.3, -124.7,    1.0365, 3,    13647.2,  115.6,    1.0336
"103445928", 22.87, 1,    13658.9,   -4.4,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"1709245", 22.87, 1,    13657.4,   -4.5,    1.0343, 2,    13682.7, -124.7,    1.0363, 3,    13645.7,  115.6,    1.0335
"1709158", 22.87, 1,    13651.4,   -4.6,    1.0339, 2,    13679.4, -124.7,     1.036, 3,    13644.7,  115.6,    1.0334
"103610792", 22.87, 1,    13673.8,   -3.3,    1.0356, 2,    13660.5, -123.7,    1.0346, 3,    13710.6,  116.7,    1.0384
"1713880", 22.87, 1,    13673.3,   -3.3,    1.0355, 2,    13660.6, -123.7,    1.0346, 3,    13710.8,  116.7,    1.0384
"1587292", 22.87, 3,    13697.7,  116.9,    1.0374, 0, 0, 0, 0, 0, 0, 0, 0
"1587289", 22.87, 3,    13697.4,  116.9,    1.0374, 0, 0, 0, 0, 0, 0, 0, 0
"26401861", 22.87, 1,    13394.8,   -5.6,    1.0144, 2,    432.088,   -5.6,  0.032724, 3,    432.088,   -5.6,  0.032724
"1586554", 22.87, 1,    13394.5,   -5.6,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0
"26437941", 22.87, 1,      13674,   -3.0,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"26437942", 22.87, 1,      13674,   -3.0,    1.0356, 2,    441.179,   -3.0,  0.033413, 3,    441.179,   -3.0,  0.033413
"26401853", 22.87, 1,    13424.2,   -5.4,    1.0167, 2,    433.057,   -5.4,  0.032797, 3,    433.057,   -5.4,  0.032797
"1709321", 22.87, 1,    13424.1,   -5.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0
"26669664", 22.87, 1,    13424.4,   -5.5,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0
"26833777", 22.87, 1,    13424.4,   -5.5,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0
"1586498", 22.87, 1,    13421.4,   -5.5,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0
"1586482", 22.87, 1,    13420.4,   -5.5,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0
"103635652", 22.87, 1,    13448.9,   -5.3,    1.0185, 2,      13666, -125.2,     1.035, 0, 0, 0, 0
"1586035", 22.87, 1,    438.558,  115.2,  0.033214, 2,    438.558,  115.2,  0.033214, 3,      13594,  115.2,    1.0295
"1586031", 22.87, 1,    438.498,  115.2,   0.03321, 2,    438.498,  115.2,   0.03321, 3,    13593.5,  115.2,    1.0295
"103015261", 22.87, 1,    440.131, -123.9,  0.033333, 2,    13641.5, -123.9,    1.0331, 3,    440.131, -123.9,  0.033333
"1713438", 22.87, 2,    13641.4, -123.9,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"26409652", 22.87, 1,     442.02,  116.9,  0.033476, 2,     442.02,  116.9,  0.033476, 3,      13700,  116.9,    1.0376
"1715777", 22.87, 3,    13699.4,  116.9,    1.0375, 0, 0, 0, 0, 0, 0, 0, 0
"1586255", 22.87, 1,    13612.9,   -4.8,     1.031, 2,    13634.2, -125.0,    1.0326, 3,    13618.1,  115.3,    1.0314
"1586253", 22.87, 1,    13612.8,   -4.8,     1.031, 2,    13634.2, -125.0,    1.0326, 3,      13618,  115.3,    1.0314
"T5240B12_10000051", 22.87, 3,    13654.7,  115.7,    1.0341, 0, 0, 0, 0, 0, 0, 0, 0
"1709232", 22.87, 3,    13645.5,  115.8,    1.0334, 0, 0, 0, 0, 0, 0, 0, 0
"1709231", 22.87, 3,    13645.4,  115.8,    1.0334, 0, 0, 0, 0, 0, 0, 0, 0
"1586945", 22.87, 1,    13659.6,   -3.9,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"1586937", 22.87, 1,    13659.5,   -3.9,    1.0345, 0, 0, 0, 0, 0, 0, 0, 0
"1714958", 22.87, 2,    13662.3, -123.7,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"1715510", 22.87, 2,    13662.2, -123.7,    1.0347, 0, 0, 0, 0, 0, 0, 0, 0
"1715974", 22.87, 1,    13676.5,   -3.0,    1.0358, 2,    13656.8, -123.4,    1.0343, 3,    13703.7,  116.9,    1.0378
"1715972", 22.87, 1,    13676.6,   -3.0,    1.0358, 2,      13657, -123.4,    1.0343, 3,    13704.2,  116.9,    1.0379
"1585911", 22.87, 3,    13598.1,  115.3,    1.0298, 0, 0, 0, 0, 0, 0, 0, 0
"1585845", 22.87, 3,      13598,  115.3,    1.0298, 0, 0, 0, 0, 0, 0, 0, 0
"1586725", 22.87, 1,    13627.7,   -4.1,    1.0321, 2,    439.617,   -4.1,  0.033294, 3,    439.617,   -4.1,  0.033294
"1586714", 22.87, 1,    13627.6,   -4.1,    1.0321, 0, 0, 0, 0, 0, 0, 0, 0
"1709202", 22.87, 2,    13654.5, -125.2,    1.0341, 0, 0, 0, 0, 0, 0, 0, 0
"1709284", 22.87, 1,    440.535, -125.2,  0.033364, 2,      13654, -125.2,    1.0341, 3,    440.535, -125.2,  0.033364
"1700276", 22.87, 1,    13677.1,   -2.9,    1.0358, 2,    13655.5, -123.3,    1.0342, 3,    13700.7,  117.0,    1.0376
"1708837", 22.87, 1,    13578.1,   -4.9,    1.0283, 2,    13655.3, -125.0,    1.0342, 0, 0, 0, 0
"25688161", 22.87, 1,    440.188,  115.6,  0.033337, 2,    440.188,  115.6,  0.033337, 3,    13643.3,  115.6,    1.0333
"1586086", 22.87, 2,    13619.8, -125.1,    1.0315, 0, 0, 0, 0, 0, 0, 0, 0
"1586082", 22.87, 1,    439.414, -125.1,  0.033279, 2,    13619.3, -125.1,    1.0315, 3,    439.414, -125.1,  0.033279
"103135192", 22.87, 1,    13677.1,   -3.0,    1.0358, 2,    13654.2, -123.4,    1.0341, 3,      13701,  116.9,    1.0376
"25504841", 22.87, 1,      13677,   -3.0,    1.0358, 2,    13654.2, -123.4,    1.0341, 3,      13701,  116.9,    1.0376
"EXF80_2573355", 22.87, 1,    13677.6,   -2.9,    1.0359, 2,      13656, -123.3,    1.0342, 3,    13701.5,  117.0,    1.0377
"26341932", 22.87, 1,    439.539,  115.4,  0.033288, 2,    439.539,  115.4,  0.033288, 3,    13623.1,  115.4,    1.0317
"1586524", 22.87, 3,      13623,  115.4,    1.0317, 0, 0, 0, 0, 0, 0, 0, 0
"1709534", 22.87, 1,    13680.2,   -4.3,    1.0361, 2,    13696.2, -124.5,    1.0373, 3,    13651.4,  115.7,    1.0339
"1709517", 22.87, 1,    13678.6,   -4.3,    1.0359, 2,    13695.5, -124.5,    1.0372, 3,    13650.9,  115.7,    1.0338
"1709375", 22.87, 3,    13648.3,  115.7,    1.0336, 0, 0, 0, 0, 0, 0, 0, 0
"T5240B12_10000048", 22.87, 3,    13648.3,  115.7,    1.0336, 0, 0, 0, 0, 0, 0, 0, 0
"1598938", 22.87, 1,    13675.7,   -2.0,    1.0357, 2,    13637.4, -122.3,    1.0328, 3,    13664.7,  118.0,    1.0349
"103510256", 22.87, 1,    13675.7,   -2.8,    1.0357, 2,    13652.6, -123.2,     1.034, 3,    13696.5,  117.2,    1.0373
"1729266", 22.87, 1,      13676,   -2.8,    1.0357, 2,    13652.9, -123.2,     1.034, 3,      13697,  117.1,    1.0373
"1599254", 22.87, 3,    13671.8,  117.8,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"1708973", 22.87, 3,    13641.9,  115.7,    1.0332, 0, 0, 0, 0, 0, 0, 0, 0
"1708899", 22.87, 3,    13641.7,  115.7,    1.0331, 0, 0, 0, 0, 0, 0, 0, 0
"1599095", 22.87, 3,      13671,  117.8,    1.0354, 0, 0, 0, 0, 0, 0, 0, 0
"1599085", 22.87, 3,    13670.8,  117.8,    1.0353, 0, 0, 0, 0, 0, 0, 0, 0
"1709357", 22.87, 1,     442.21,  116.2,  0.033491, 2,     442.21,  116.2,  0.033491, 3,    13705.9,  116.2,     1.038
